source,keyword,title,description,full_text,link,pubDate,text_length,label,failure_score,story_score,noise_score,final_score,reason
naver_kin,투잡 사기,회사에서투잡을금지하고있는데,회사에서투잡을금지하고있는데 연말정산시나.. 혹여다른걸로 안걸리고할수있는방법있을까요?? 급여 통장을... 혹시 사기가 아닌지 괜히 돈만 날리는건 아닌지 의심했는데 막상 시작 해 보니 진작부터 할 걸 매우 후회했습니다. 고민만...,회사에서투잡을금지하고있는데 회사에서투잡을금지하고있는데 연말정산시나.. 혹여다른걸로 안걸리고할수있는방법있을까요?? 급여 통장을... 혹시 사기가 아닌지 괜히 돈만 날리는건 아닌지 의심했는데 막상 시작 해 보니 진작부터 할 걸 매우 후회했습니다. 고민만...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=322707936&qb=7Yis7J6hIOyCrOq4sA==&enc=utf8,,142,unlabeled,12,10,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 적자,엄마가 하시는 가게에 관련된 고민입니다.,... 월세가 90만원인데 그것도 못 맞추고 적자를 보고 있습니다. 저희 집에 넉넉한 편이 아니라서 당장에 생활비조차 힘든 상황이거든요 그래서 엄마가 부업으로 전단지배포를 시작했는데 요즘같이 추운날 새벽부터 나가는 엄말보면 진짜...,엄마가 하시는 가게에 관련된 고민입니다.... 월세가 90만원인데 그것도 못 맞추고 적자를 보고 있습니다. 저희 집에 넉넉한 편이 아니라서 당장에 생활비조차 힘든 상황이거든요 그래서 엄마가 부업으로 전단지배포를 시작했는데 요즘같이 추운날 새벽부터 나가는 엄말보면 진짜...,https://kin.naver.com/qna/detail.naver?d1id=20&dirId=2002&docId=64289810&qb=67aA7JeFIOyggeyekA==&enc=utf8,,152,unlabeled,4,20,0,24,실패 표현은 있으나 경험담 강도 애매
naver_kin,수익이 안 나,주식이 올랐는데 수익이 안 나요.,"제가 메가스터디교육을 169, 500원에 14주를 샀는데 현금으로 170, 000이 되어도 이익율이 안 나고 손해율이 0. 08%인가? 그렇게 나더라구요. 170, 100원이 되어야 간신히 흑자 전환이 되고요. 뭔가 오류가 있었던게 아니고, 시스템적...","주식이 올랐는데 수익이 안 나요. 제가 메가스터디교육을 169, 500원에 14주를 샀는데 현금으로 170, 000이 되어도 이익율이 안 나고 손해율이 0. 08%인가? 그렇게 나더라구요. 170, 100원이 되어야 간신히 흑자 전환이 되고요. 뭔가 오류가 있었던게 아니고, 시스템적...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=306886991&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,,161,unlabeled,12,9,0,21,실패 표현은 있으나 경험담 강도 애매
naver_kin,수익이 안 나,비트코인 레버리지 ETF 투자시 주의사항은 무엇인가요?,"... 여러 날이 지나고 가격이 오르락내리락하면, 비트코인이 결국 원래 가격으로 돌아오더라도 ETF는 손실이 날 수... 비트코인 가격이 천천히 오르는 중이어도 레버리지 ETF는 구조상 수익이 안 나거나 오히려 손해를 볼 수 있어요. 그래서...","비트코인 레버리지 ETF 투자시 주의사항은 무엇인가요?... 여러 날이 지나고 가격이 오르락내리락하면, 비트코인이 결국 원래 가격으로 돌아오더라도 ETF는 손실이 날 수... 비트코인 가격이 천천히 오르는 중이어도 레버리지 ETF는 구조상 수익이 안 나거나 오히려 손해를 볼 수 있어요. 그래서...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=485005358&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,,167,unlabeled,12,14,4,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,투잡 실패,노트북으로 매일2시간 월 50만원 벌수있는 투잡 있나요?,"... 하는일 대기업 쇼핑몰 홍보 급여 수당제 매주 지급 자격제한 만 19세이상 성인이라면 누구나 가능 / 부업 투잡... 지인영업 NO, 물건사재기 NO 하다가 실패하더라도 리스크는 전혀 없는 일이기에 손해보거나 후회하시는 일...","노트북으로 매일2시간 월 50만원 벌수있는 투잡 있나요?... 하는일 대기업 쇼핑몰 홍보 급여 수당제 매주 지급 자격제한 만 19세이상 성인이라면 누구나 가능 / 부업 투잡... 지인영업 NO, 물건사재기 NO 하다가 실패하더라도 리스크는 전혀 없는 일이기에 손해보거나 후회하시는 일...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=418030693&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,161,unlabeled,12,14,4,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 손해,인스타 부업 수익 인증 사기,"인스타 부업 수익광고 200만원 해서 1850포인트 부플 렸다해서 인출 하라해서 했는데 포인트을 400을 입금 해야... 경찰의 수사가 진행되고 사기범들을 검거하면 그 이후에 합의금을 피해금액을 돌려받거나, 민사 손해배상을 청구해서...","인스타 부업 수익 인증 사기 인스타 부업 수익광고 200만원 해서 1850포인트 부플 렸다해서 인출 하라해서 했는데 포인트을 400을 입금 해야... 경찰의 수사가 진행되고 사기범들을 검거하면 그 이후에 합의금을 피해금액을 돌려받거나, 민사 손해배상을 청구해서...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=442765018&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,148,unlabeled,8,14,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 손해,구월3동 부업,"... 부업해보려하는데요. 혹시 아시는분들 있으시면 좀 주시면 안될까? 색칠하는건 제가 잘 못하는것... 손해를 봐도 4, 000원 입니다. 저도 투자를 위해 주식, 펀드, 기타등등을 하고 있습니다. 혹 다른 투자도 생각해보시라고 이렇게...","구월3동 부업... 부업해보려하는데요. 혹시 아시는분들 있으시면 좀 주시면 안될까? 색칠하는건 제가 잘 못하는것... 손해를 봐도 4, 000원 입니다. 저도 투자를 위해 주식, 펀드, 기타등등을 하고 있습니다. 혹 다른 투자도 생각해보시라고 이렇게...",https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12040603&docId=200613641&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,142,unlabeled,8,14,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 적자,피어싱 교육 창업,... 아니라면 적자가 날 가능성이 높지 않을까 합니다 창업에 관심이 있으신거보니 수익 창출을 하고싶으신거 같아... 일하다보니 부업으로 시작했다가 전업으로 갈아탔습니다 월에 천만원 버시는 분들 정말 있어요 하는만큼 벌어...,피어싱 교육 창업... 아니라면 적자가 날 가능성이 높지 않을까 합니다 창업에 관심이 있으신거보니 수익 창출을 하고싶으신거 같아... 일하다보니 부업으로 시작했다가 전업으로 갈아탔습니다 월에 천만원 버시는 분들 정말 있어요 하는만큼 벌어...,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=5040301&docId=413886792&qb=67aA7JeFIOyggeyekA==&enc=utf8,,135,unlabeled,4,19,0,23,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 후회,부업은 어떻게 구하나요,... 집에서일할수있는 부업찾다가 알게되었는데요 헬로우드림이라고 요즘 많이들 하시죠 처음에 사기아닐까 고민했었는데 지금은 더 빨리 시작하지 못한게 후회되요 ㅜㅜ 초기비용이 비싸서 걱정이실텐데 카드할부도 12개월까지...,부업은 어떻게 구하나요... 집에서일할수있는 부업찾다가 알게되었는데요 헬로우드림이라고 요즘 많이들 하시죠 처음에 사기아닐까 고민했었는데 지금은 더 빨리 시작하지 못한게 후회되요 ㅜㅜ 초기비용이 비싸서 걱정이실텐데 카드할부도 12개월까지...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=265772944&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,134,unlabeled,8,14,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 후회,집에서 살수있는 부업,"... 이상인 부업없나여? 한달에영ㅎㅎㅎ 더도 말고 덜도 말고 딱~! 4, 000원만 투자해 보십시오. 손해 봐도 4, 000원... 진짜 한번만 끝까지 읽어 봐주세요, 절대로 후회하지 않으실 것입니다. 다름이 아니라 단돈 4천원으로 8억을 만들 수...","집에서 살수있는 부업... 이상인 부업없나여? 한달에영ㅎㅎㅎ 더도 말고 덜도 말고 딱~! 4, 000원만 투자해 보십시오. 손해 봐도 4, 000원... 진짜 한번만 끝까지 읽어 봐주세요, 절대로 후회하지 않으실 것입니다. 다름이 아니라 단돈 4천원으로 8억을 만들 수...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=205949292&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,153,unlabeled,12,8,0,20,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 적자,지역건강보험료 이번에 왜 갑자기 오른거죠? 무직 무소득,... 부업소득 월 30~70만원이지만 되는 소득은 0원 집은 아버지돌아가시기전에 마련했는데 1억쯤되구요 차는 없습니다. 결국 재산이라고는 집뿐이고 집이라도 있어서 다행이긴 하지만 생활비가 없어서 매달 적자나고...,지역건강보험료 이번에 왜 갑자기 오른거죠? 무직 무소득... 부업소득 월 30~70만원이지만 되는 소득은 0원 집은 아버지돌아가시기전에 마련했는데 1억쯤되구요 차는 없습니다. 결국 재산이라고는 집뿐이고 집이라도 있어서 다행이긴 하지만 생활비가 없어서 매달 적자나고...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100401&docId=187999847&qb=67aA7JeFIOyggeyekA==&enc=utf8,,150,unlabeled,8,13,0,21,실패 표현은 있으나 경험담 강도 애매
naver_kin,수익이 안 나,실시간 다우선물 지수 시작했는데 수익이 안나요,실시간 다우선물 지수 선물거래 시작했는데 도저히 수익이 나질 않네요 며칠 수익보면 큰 손실로 이어지는게 반복이고... 거래 전략 리스크 관리 손절매와 목표가를 설정하여 손실을 최소화하고 수익을 극대화하는 전략을 사용하세요....,실시간 다우선물 지수 시작했는데 수익이 안나요 실시간 다우선물 지수 선물거래 시작했는데 도저히 수익이 나질 않네요 며칠 수익보면 큰 손실로 이어지는게 반복이고... 거래 전략 리스크 관리 손절매와 목표가를 설정하여 손실을 최소화하고 수익을 극대화하는 전략을 사용하세요....,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=466553386&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,,153,unlabeled,8,14,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 실패,재택부업에 대해 알아보고 있습니다 근데 이거...,... 만들면 1년정도는 키워야 하는데... 그시간동안은 어찌하나요~ 결국 실패하고 지금 하고있는 부업을 하기 시작했어요. 이부업은 솔직히 말하면 전에 부업처럼 그렇게 많은시간을 투자하지 못했어요. 하지만!!! 그결과 주급 받았어요....,재택부업에 대해 알아보고 있습니다 근데 이거...... 만들면 1년정도는 키워야 하는데... 그시간동안은 어찌하나요~ 결국 실패하고 지금 하고있는 부업을 하기 시작했어요. 이부업은 솔직히 말하면 전에 부업처럼 그렇게 많은시간을 투자하지 못했어요. 하지만!!! 그결과 주급 받았어요....,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=10504&docId=403749389&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,,160,unlabeled,4,24,0,28,실패 표현은 있으나 경험담 강도 애매
naver_kin,재택부업 사기,인스타부업 정말 사기 많나요?,집에서 하는 부업을 알아보고 있는데 인스타부업이 있다고 하더라구요 근데 워낙 사기가 많다고 해서요 믿고... 앱테크나 재택부업 투잡 등을 많이 알아보고 하는데요 처음 시작할 때만 해도 이런일에 대해서 들어본 적도 없고 몰라서...,인스타부업 정말 사기 많나요? 집에서 하는 부업을 알아보고 있는데 인스타부업이 있다고 하더라구요 근데 워낙 사기가 많다고 해서요 믿고... 앱테크나 재택부업 투잡 등을 많이 알아보고 하는데요 처음 시작할 때만 해도 이런일에 대해서 들어본 적도 없고 몰라서...,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31103&docId=429996310&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,145,unlabeled,4,19,0,23,실패 표현은 있으나 경험담 강도 애매
naver_kin,재택부업 사기,재택 부업 아로니티,"재택 부업 알아보다가 아로니티 라는 회사를 알게 되었는데, 후기가 제일 괜찮은 것 같더라구요. 그치만 어느... 여러번 사기도 당해봤고 멘토가 잠수도 타고 그래서 초기비용을 많이 날렸었어요 근데 지금은 좋은 멘토를 만나서 그 멘토의...","재택 부업 아로니티 재택 부업 알아보다가 아로니티 라는 회사를 알게 되었는데, 후기가 제일 괜찮은 것 같더라구요. 그치만 어느... 여러번 사기도 당해봤고 멘토가 잠수도 타고 그래서 초기비용을 많이 날렸었어요 근데 지금은 좋은 멘토를 만나서 그 멘토의...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=470172526&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,143,unlabeled,4,19,0,23,실패 표현은 있으나 경험담 강도 애매
naver_kin,재택부업 사기,마이셀즈 멘토,... 다 짜고치는 사기는 아닐까..? 하는 오만가지 걱정들로 고민만 한달넘게 하다가 시작하게 됐는데요..! 일단 마이셀즈 초기비는 8/2 8만원으로 각 등급별로 선택하셔서 진행하실 수 있어요~! 사실 초기비용 없는 곳에서 재택부업...,마이셀즈 멘토... 다 짜고치는 사기는 아닐까..? 하는 오만가지 걱정들로 고민만 한달넘게 하다가 시작하게 됐는데요..! 일단 마이셀즈 초기비는 8/2 8만원으로 각 등급별로 선택하셔서 진행하실 수 있어요~! 사실 초기비용 없는 곳에서 재택부업...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=480796260&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,139,unlabeled,4,18,0,22,실패 표현은 있으나 경험담 강도 애매
naver_kin,투잡 손해,직장인투잡 손해없이 확실하게 돈벌수 있는일,직장인인데 투잡을 알아보고 있어요. 아무래도 일자리가... 직장인 투잡 알아보시는군요. 저는 40대 직장인이면서 재택부업을 하고 있는 남자예요 직장인투잡 전문멘토라고... 제가 직접 직장인으로서 투잡을 하다보니 그 어려움도 잘...,직장인투잡 손해없이 확실하게 돈벌수 있는일 직장인인데 투잡을 알아보고 있어요. 아무래도 일자리가... 직장인 투잡 알아보시는군요. 저는 40대 직장인이면서 재택부업을 하고 있는 남자예요 직장인투잡 전문멘토라고... 제가 직접 직장인으로서 투잡을 하다보니 그 어려움도 잘...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=359269312&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,153,unlabeled,4,19,0,23,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 실패,재택부업,안녕하세요 친구가 애터미라는 부업을 시작을 했더라고요 한달의 들어오는 돈은 얼마이고 뭐하는 일을 하는지... 시스템이 체계적으로 잘 잡혀있는 센터라고 해서 일을시작했는데 실패하고 오히려 손해보는 이유는 사람의...,재택부업 안녕하세요 친구가 애터미라는 부업을 시작을 했더라고요 한달의 들어오는 돈은 얼마이고 뭐하는 일을 하는지... 시스템이 체계적으로 잘 잡혀있는 센터라고 해서 일을시작했는데 실패하고 오히려 손해보는 이유는 사람의...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=441914858&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,,124,unlabeled,8,18,0,26,실패 표현은 있으나 경험담 강도 애매
naver_kin,재택부업 실패,재택부업,... 시스템이 체계적으로 잘 잡혀있는 센터라고 해서 일을시작했는데 실패하고 오히려 손해보는 이유는 사람의 심리라는게 어쨌든 다단계니까 빨리 실적을 달성하려고 무리하게 사재기를 하게 되고 그렇게 사재기를 한걸 처리하지...,재택부업... 시스템이 체계적으로 잘 잡혀있는 센터라고 해서 일을시작했는데 실패하고 오히려 손해보는 이유는 사람의 심리라는게 어쨌든 다단계니까 빨리 실적을 달성하려고 무리하게 사재기를 하게 되고 그렇게 사재기를 한걸 처리하지...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=441914858&qb=7J6s7YOd67aA7JeFIOyLpO2MqA==&enc=utf8,,128,unlabeled,8,18,0,26,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 사기,부업 사기,tevorn 앱 사기 인스타보다가 부업 소개보고 들어갔더니 처음엔 2000원~ 많게는 5천원 씩 주더니 갑자기 우수미션을 한다고 해서 5만원/ 10만원 2번해서 수익을 봤는데 오늘 갑자기 10만원미션 후 다른 미션하려면 30만원을 더 보내야한다고...,부업 사기 tevorn 앱 사기 인스타보다가 부업 소개보고 들어갔더니 처음엔 2000원~ 많게는 5천원 씩 주더니 갑자기 우수미션을 한다고 해서 5만원/ 10만원 2번해서 수익을 봤는데 오늘 갑자기 10만원미션 후 다른 미션하려면 30만원을 더 보내야한다고...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=491180116&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,146,unlabeled,8,12,0,20,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 사기,부업 사기로 인한 방법,"안녕하세요 부업사기관련해서 말씀드리고자 합니다. 처음엔 영상시청 등의 미션 즉, 단순 부업을 하면 약 5, 000원의 금액을 가상 계좌로 인출 할 수 있는 시스템으로 되어있으며, 이후 고수익미션 a의 금액을 입금 시 a 알파 로 인출...","부업 사기로 인한 방법 안녕하세요 부업사기관련해서 말씀드리고자 합니다. 처음엔 영상시청 등의 미션 즉, 단순 부업을 하면 약 5, 000원의 금액을 가상 계좌로 인출 할 수 있는 시스템으로 되어있으며, 이후 고수익미션 a의 금액을 입금 시 a 알파 로 인출...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=488536374&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,146,unlabeled,8,13,0,21,실패 표현은 있으나 경험담 강도 애매
naver_kin,부업 사기,부업을 원합니다...,"... 하지만 걱정이 많았어요ㅠㅠ 부업 사기도 당하고 많이도 해봤지만 수익이 안나더라고요.. 컴퓨터를 못해서, 타자가 느려서? 아니더라고요. 의지부족, 돈을쫒아가는마음 이것때문이더라구요.. 그래서 차근차근 하고 열심히 했어요....","부업을 원합니다...... 하지만 걱정이 많았어요ㅠㅠ 부업 사기도 당하고 많이도 해봤지만 수익이 안나더라고요.. 컴퓨터를 못해서, 타자가 느려서? 아니더라고요. 의지부족, 돈을쫒아가는마음 이것때문이더라구요.. 그래서 차근차근 하고 열심히 했어요....",https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110311&docId=480423985&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,140,unlabeled,10,13,0,23,실패 표현은 있으나 경험담 강도 애매
